loan_id,customer_id,customer_name,product_code,product_name,province,branch_id,origination_date,maturity_date,original_amount,current_balance,interest_rate,risk_grade,credit_score,property_value,ltv_ratio,approval_officer
LN-0003295,CUST-001735,Sarah Lee,AUTO,Auto Loan,AB,BR-014,2021-06-05,2027-05-05,63996.92,16549.59,7.2903,A,749,0,0,B. Chen
LN-0003296,CUST-001177,Joseph Das,MTG-VAR,Variable Rate Mortgage,BC,BR-023,2021-06-25,2046-02-14,307915.5,248315.48,5.2386,A,737,473025.95,52.5,H. Singh
LN-0003297,CUST-003276,Joseph Jones,STUDENT,Student Loan,QC,BR-016,2020-09-29,2030-08-08,21949.4,10444.22,7.4299,AA,756,0,0,J. Taylor
LN-0003298,CUST-003387,Lisa Garcia,AUTO,Auto Loan,NS,BR-015,2021-11-01,2027-10-01,16643.28,5383.1,5.5578,BBB,722,0,0,H. Singh
LN-0003299,CUST-003941,Mohammed Taylor,STUDENT,Student Loan,QC,BR-022,2021-12-07,2031-10-16,42631.67,23580.61,7.294,AA,799,0,0,G. Brown
LN-0003300,CUST-001105,David Sharma,MTG-VAR,Variable Rate Mortgage,BC,BR-015,2024-10-05,2049-05-27,345002.72,341773.11,5.389,B,578,478595.32,71.41,H. Singh
LN-0003301,CUST-002525,Carlos Lopez,MTG-FIX,Fixed Rate Mortgage,AB,BR-014,2020-05-09,2044-12-29,522118.96,372381.3,5.2696,A,744,775644.53,48.01,J. Taylor
LN-0003302,CUST-001507,Richard Moore,STUDENT,Student Loan,NB,BR-015,2025-02-09,2034-12-19,20573.9,20280.18,7.3199,BB,676,0,0,E. Martin
LN-0003303,CUST-001557,Richard Chen,AUTO,Auto Loan,AB,BR-011,2019-02-14,2025-01-13,46764.63,4040.4,6.8313,AA,806,0,0,J. Taylor
LN-0003304,CUST-001824,Nancy Chen,STUDENT,Student Loan,BC,BR-024,2024-08-29,2034-07-08,23424.34,0,7.0976,BBB,722,0,0,J. Taylor
LN-0003305,CUST-001920,Donna Patel,STUDENT,Student Loan,QC,BR-019,2019-10-19,2029-08-27,9309.34,0,4.1724,BB,677,0,0,E. Martin
LN-0003306,CUST-001677,Jessica Lopez,PL-UNSEC,Unsecured Personal Loan,AB,BR-024,2020-07-24,2024-07-03,21553.82,2242.65,9.5014,BB,670,0,0,G. Brown
LN-0003307,CUST-003847,Jessica Jackson,AUTO,Auto Loan,ON,BR-022,2023-01-11,2028-12-10,14395.24,8301.17,7.9456,BBB,718,0,0,E. Martin
LN-0003308,CUST-003140,Fatima Hernandez,HELOC,Home Equity Line of Credit,ON,BR-004,2023-11-28,2033-10-06,284101.25,209828.81,8.0541,BBB,681,477013.86,43.99,H. Singh
LN-0003309,CUST-002448,Linda Martin,MTG-VAR,Variable Rate Mortgage,AB,BR-017,2024-02-26,2048-10-17,262451.78,229227.29,5.0473,BB,639,333662.63,68.7,D. Patel
LN-0003310,CUST-002373,Jennifer Martin,PL-SEC,Secured Personal Loan,ON,BR-023,2019-11-21,2024-10-25,7832.81,666.53,7.0505,AA,757,0,0,I. Lopez
LN-0003311,CUST-002291,Sandra Johnson,AUTO,Auto Loan,QC,BR-010,2023-11-30,2029-10-29,48407.29,0,6.3721,AA,779,0,0,I. Lopez
LN-0003312,CUST-000914,Fatima Williams,MTG-VAR,Variable Rate Mortgage,QC,BR-022,2020-11-11,2045-07-03,442228.59,371283.07,6.7737,AA,791,688512.48,53.93,I. Lopez
LN-0003313,CUST-001971,David Miller,MTG-VAR,Variable Rate Mortgage,ON,BR-016,2021-01-02,2045-08-24,263804.61,213500.94,5.1164,BBB,697,417792.27,51.1,A. Sharma
LN-0003314,CUST-002674,William Lopez,MTG-FIX,Fixed Rate Mortgage,SK,BR-018,2022-04-20,2046-12-10,153520.54,123551.2,4.9858,A,727,258992.31,47.7,I. Lopez
LN-0003315,CUST-002251,Amara Brown,MTG-FIX,Fixed Rate Mortgage,ON,BR-007,2024-07-12,2049-03-03,461915.88,384932.34,6.4866,BB,646,551291.97,69.82,E. Martin
LN-0003316,CUST-002793,Linda Sharma,MTG-FIX,Fixed Rate Mortgage,SK,BR-004,2019-08-30,2044-04-20,721155.77,0,6.1641,AA,804,825780.79,0.0,F. Kim
LN-0003317,CUST-003254,Richard Moore,AUTO,Auto Loan,BC,BR-019,2019-08-06,2025-07-05,16093.77,1410.34,6.8439,B,591,0,0,E. Martin
LN-0003318,CUST-000779,Wei Jackson,MTG-FIX,Fixed Rate Mortgage,QC,BR-019,2020-07-29,2045-03-20,585274.9,415825.25,5.1732,CCC,523,975456.74,42.63,E. Martin
LN-0003319,CUST-001881,LISA TAYLOR,MTG-FIX,Fixed Rate Mortgage,BC,BR-022,2024-04-03,2048-11-23,458808.92,407408.04,5.8728,BBB,724,518999.96,78.5,C. Williams
LN-0003320,CUST-000774,Susan Brown,LOC,Line of Credit,QC,BR-023,2021-11-12,2026-10-17,26344.44,6303.88,12.4569,A,770,0,0,C. Williams
LN-0003321,CUST-002431,Elizabeth Santos,MTG-FIX,Fixed Rate Mortgage,ON,BR-011,2020-01-14,2044-09-04,681706.03,471632.34,5.1018,BBB,706,956706.76,49.3,F. Kim
LN-0003322,CUST-002947,James Johnson,AUTO,Auto Loan,ON,BR-009,2019-03-06,2025-02-02,59447.48,5755.4,8.7543,BBB,687,0,0,C. Williams
LN-0003323,CUST-003177,Wei Jackson,MTG-FIX,Fixed Rate Mortgage,ON,BR-024,2019-06-29,2044-02-18,250133.82,173898.53,5.3866,BBB,714,285726.49,60.86,D. Patel
LN-0003324,CUST-000581,David Jackson,MTG-VAR,Variable Rate Mortgage,BC,BR-013,2020-07-08,2045-02-27,577548.01,473389.97,6.9478,BB,669,787771.52,60.09,D. Patel
LN-0003325,CUST-001823,FATIMA AHMED,AUTO,Auto Loan,AB,BR-007,2021-11-14,2027-10-14,13623.92,4282.9,6.7946,A,715,0,0,C. Williams
LN-0003326,CUST-001291,Joseph Williams,PL-SEC,Secured Personal Loan,BC,BR-020,2019-11-01,2024-10-05,23367.47,2438.89,11.7517,AAA,837,0,0,I. Lopez
LN-0003327,CUST-002833,Sarah Chen,MTG-FIX,Fixed Rate Mortgage,BC,BR-024,2024-11-28,2049-07-20,745170.53,677150.22,4.9856,BBB,705,991462.99,68.3,F. Kim
LN-0003328,CUST-002839,Priya Ahmed,LOC,Line of Credit,AB,BR-023,2019-06-11,2024-05-15,40055.56,3960.56,12.141,BB,644,0,0,F. Kim
LN-0003329,CUST-000857,MARY SINGH,MTG-VAR,Variable Rate Mortgage,AB,BR-011,2024-02-18,2048-10-09,157076.47,148543.33,5.9168,A,769,217270.91,68.37,F. Kim
LN-0003330,CUST-002778,William Lopez,AUTO,Auto Loan,QC,BR-015,2023-09-28,2029-08-27,41884.65,25047.3,7.5639,AA,805,0,0,H. Singh
LN-0003331,CUST-004225,Fatima Williams,HELOC,Home Equity Line of Credit,ON,BR-017,2021-08-31,2031-07-10,76571.49,0,8.1794,BB,636,103835.69,0.0,A. Sharma
LN-0003332,CUST-003061,Susan Jones,HELOC,Home Equity Line of Credit,QC,BR-004,2021-02-22,2031-01-01,231755.77,111715.2,8.0478,BBB,712,274487.51,40.7,J. Taylor
LN-0003333,CUST-003444,Ashley Jackson,PL-SEC,Secured Personal Loan,ON,BR-010,2025-02-06,2030-01-11,30435.71,25939.53,8.0861,BB,679,0,0,C. Williams
LN-0003334,CUST-003688,Raj Johnson,PL-UNSEC,Unsecured Personal Loan,SK,BR-022,2019-03-07,2023-02-14,5499.18,563.74,10.4763,BBB,692,0,0,B. Chen
LN-0003335,CUST-000558,Linda Moore,PL-SEC,Secured Personal Loan,QC,BR-025,2019-08-19,2024-07-23,11435.92,1140.26,11.5854,AAA,815,0,0,A. Sharma
LN-0003336,CUST-003892,Michael Thomas,MTG-FIX,Fixed Rate Mortgage,BC,BR-023,2025-01-24,2049-09-15,231380.08,218354.24,4.7662,B,594,261815.21,83.4,J. Taylor
LN-0003337,CUST-002229,Carlos Das,HELOC,Home Equity Line of Credit,ON,BR-018,2025-05-25,2035-04-03,219316.4,0,8.3334,A,716,324850.41,0.0,D. Patel
LN-0003338,CUST-003871,Sandra Das,AUTO,Auto Loan,ON,BR-011,2020-07-20,2026-06-19,26758.46,3637.35,8.4135,BBB,672,0,0,G. Brown
LN-0003339,CUST-003621,Donna Ahmed,MTG-FIX,Fixed Rate Mortgage,BC,BR-001,2024-12-28,2049-08-19,156243.09,153430.42,5.9856,A,762,179568.13,85.44,A. Sharma
LN-0003340,CUST-002537,susan jackson,MTG-FIX,Fixed Rate Mortgage,MB,BR-024,2024-11-22,2049-07-14,422910.73,370976.25,5.3765,AA,756,666771.89,55.64,B. Chen
LN-0003341,CUST-002931,Yuki Das,MTG-FIX,Fixed Rate Mortgage,AB,BR-025,2022-06-26,2047-02-15,111655.46,0,5.2808,B,616,180495.04,0.0,I. Lopez
LN-0003342,CUST-004097,Nancy Santos,MTG-FIX,Fixed Rate Mortgage,BC,BR-008,2021-08-10,2046-04-01,133196.9,0,5.8217,AA,768,202285.43,0.0,C. Williams
LN-0003343,CUST-003773,Joseph Johnson,STUDENT,Student Loan,ON,BR-016,2019-06-22,2029-04-30,52590.27,17757.66,6.0785,AA,781,0,0,C. Williams
LN-0003344,CUST-003436,Michael Thomas,AUTO,Auto Loan,ON,BR-001,2025-05-28,2031-04-27,49704.33,46385.56,8.7467,BBB,698,0,0,H. Singh
LN-0003345,CUST-000276,Elizabeth Moore,AUTO,Auto Loan,ON,BR-001,2022-12-09,2028-11-07,36257.92,17837.49,8.8934,AA,796,0,0,J. Taylor
LN-0003346,CUST-003132,Jessica Johnson,MTG-VAR,Variable Rate Mortgage,QC,BR-012,2022-11-07,2047-06-29,324172.53,247189.66,5.0479,B,597,382276.13,64.66,B. Chen
LN-0003347,CUST-000180,Margaret Miller,PL-SEC,Secured Personal Loan,MB,BR-015,2021-02-06,2026-01-11,5978.41,546.34,7.5681,BBB,714,0,0,C. Williams
LN-0003348,CUST-001584,elizabeth davis,MTG-FIX,Fixed Rate Mortgage,QC,BR-021,2019-04-29,2043-12-19,776636.43,511498.73,5.8301,BBB,716,1199008.56,42.66,C. Williams
LN-0003349,CUST-002405,Nancy Jones,HELOC,Home Equity Line of Credit,SK,BR-014,2024-05-03,2034-03-12,193117.06,154547.59,6.6774,B,581,298457.64,51.78,I. Lopez
LN-0003350,CUST-002776,yuki jackson,AUTO,Auto Loan,BC,BR-012,2019-05-25,2025-04-23,67688.08,6398.22,7.0446,BBB,692,0,0,J. Taylor
LN-0003351,CUST-002976,Jennifer Wilson,MTG-VAR,Variable Rate Mortgage,ON,BR-012,2021-01-05,2045-08-27,266222.77,194000.41,5.8969,AA,791,347584.33,55.81,F. Kim
LN-0003352,CUST-003920,Raj Thomas,MTG-FIX,Fixed Rate Mortgage,AB,BR-010,2022-08-29,2047-04-20,175506.08,145771.53,5.6015,BBB,687,270164.39,53.96,B. Chen
LN-0003353,CUST-003426,Patricia Ahmed,HELOC,Home Equity Line of Credit,BC,BR-014,2019-11-13,2029-09-21,287355.29,105051.96,8.4942,AA,781,335779.64,31.29,I. Lopez
LN-0003354,CUST-002658,Amara Jackson,PL-SEC,Secured Personal Loan,BC,BR-010,2022-03-04,2027-02-06,37869.19,9372.8,7.8736,BBB,723,0,0,B. Chen
LN-0003355,CUST-002401,Michael Kim,HELOC,Home Equity Line of Credit,ON,BR-008,2023-07-25,2033-06-02,115876.32,84830.69,7.3282,AA,755,194285.23,43.66,D. Patel
LN-0003356,CUST-000886,Sarah Anderson,PL-SEC,Secured Personal Loan,ON,BR-014,2024-06-06,2029-05-11,33058.69,25157.6,9.6582,BBB,720,0,0,J. Taylor
LN-0003357,CUST-001352,Barbara Wilson,PL-UNSEC,Unsecured Personal Loan,QC,BR-010,2022-12-04,2026-11-13,20700.2,5935.05,12.4915,AA,794,0,0,I. Lopez
LN-0003358,CUST-001603,Margaret Brown,MTG-FIX,Fixed Rate Mortgage,ON,BR-013,2023-03-13,2047-11-02,334393.81,0,5.8766,CCC,551,447989.42,0.0,F. Kim
LN-0003359,CUST-002278,Patricia Johnson,AUTO,Auto Loan,ON,BR-024,2024-03-11,2030-02-08,56579.06,41632.59,5.7889,B,617,0,0,A. Sharma
LN-0003360,CUST-001876,Michael Miller,PL-UNSEC,Unsecured Personal Loan,BC,BR-005,2022-09-25,2026-09-04,13877.01,3189.3,12.9489,A,721,0,0,D. Patel
LN-0003361,CUST-004203,James Moore,STUDENT,Student Loan,AB,BR-009,2021-09-14,2031-07-24,27874.1,16583.87,6.0305,AA,787,0,0,J. Taylor
LN-0003362,CUST-001553,Carlos Johnson,MTG-VAR,Variable Rate Mortgage,BC,BR-021,2025-06-23,2050-02-12,688297.73,623615.54,5.9063,BB,650,1171650.22,53.23,J. Taylor
LN-0003363,CUST-002433,Carlos Moore,MTG-FIX,Fixed Rate Mortgage,SK,BR-007,2022-02-07,2046-09-29,343384.76,285747.87,5.5836,A,769,411406.02,69.46,I. Lopez
LN-0003364,CUST-001454,Karen Rodriguez,STUDENT,Student Loan,QC,BR-025,2022-04-06,2032-02-13,27301.55,16981.26,7.4467,AA,781,0,0,C. Williams
LN-0003365,CUST-000363,Jennifer Kim,MTG-VAR,Variable Rate Mortgage,SK,BR-003,2024-12-10,2049-08-01,510591.82,489346.6,6.5934,CCC,557,802838.26,60.95,E. Martin
LN-0003366,CUST-000887,Priya Kim,MTG-FIX,Fixed Rate Mortgage,ON,BR-011,2020-01-30,2044-09-20,791405.19,582291.25,5.7909,CCC,522,1192509.15,48.83,B. Chen
LN-0003367,CUST-003898,Jessica Martinez,MTG-FIX,Fixed Rate Mortgage,ON,BR-025,2024-01-26,2048-09-16,448711.14,408222.84,5.2436,AAA,836,640266.75,63.76,G. Brown
LN-0003368,CUST-001711,William Miller,LOC,Line of Credit,BC,BR-008,2024-03-30,2029-03-04,47980.95,31114.36,11.9033,A,713,0,0,D. Patel
LN-0003369,CUST-001426,Michael Lee,AUTO,Auto Loan,AB,BR-014,2024-01-04,2029-12-03,56491.28,38456.63,8.8549,A,744,0,0,D. Patel
LN-0003370,CUST-000655,Elizabeth Lopez,LOC,Line of Credit,ON,BR-012,2023-09-15,2028-08-19,29548.73,0,8.193,A,766,0,0,A. Sharma
LN-0003371,CUST-003380,Yuki Ali,STUDENT,Student Loan,BC,BR-002,2020-11-20,2030-09-29,42912.68,21187.11,4.0734,BBB,671,0,0,H. Singh
LN-0003372,CUST-003589,Michael Brown,HELOC,Home Equity Line of Credit,QC,BR-008,2021-02-02,2030-12-12,256453.45,141400.72,6.7503,BB,661,337052.34,41.95,C. Williams
LN-0003373,CUST-002600,Mohammed Ali,PL-UNSEC,Unsecured Personal Loan,ON,BR-008,2024-11-26,2028-11-05,29516.2,23434.65,9.8708,BB,638,0,0,D. Patel
LN-0003374,CUST-002826,Amara Jones,AUTO,Auto Loan,ON,BR-013,2024-10-04,2030-09-03,23892.17,17237.67,5.8484,A,753,0,0,J. Taylor
LN-0003375,CUST-003596,Richard Das,MTG-FIX,Fixed Rate Mortgage,ON,BR-017,2021-02-06,2045-09-28,443613.03,318362.64,4.6419,BB,635,597516.5,53.28,H. Singh
LN-0003376,CUST-002564,James Chen,STUDENT,Student Loan,BC,BR-024,2023-08-24,2033-07-02,56357.43,44466.58,7.118,BBB,711,0,0,D. Patel
LN-0003377,CUST-000219,Barbara Williams,PL-SEC,Secured Personal Loan,ON,BR-003,2021-12-30,2026-12-04,14928.33,3777.2,10.3105,BB,641,0,0,D. Patel
LN-0003378,CUST-001367,Robert Jackson,LOC,Line of Credit,MB,BR-019,2019-06-30,2024-06-03,48223.97,4940.08,7.7004,CCC,528,0,0,C. Williams
LN-0003379,CUST-000755,Nancy Taylor,MTG-FIX,Fixed Rate Mortgage,AB,BR-018,2024-12-07,2049-07-29,499873.16,453431.58,4.5606,A,764,899978.36,50.38,H. Singh
LN-0003380,CUST-004219,Donna Thomas,MTG-FIX,Fixed Rate Mortgage,QC,BR-023,2020-02-13,2044-10-04,638277.26,439280.26,6.3091,BB,623,790263.48,55.59,E. Martin
LN-0003381,CUST-000128,Wei Sharma,HELOC,Home Equity Line of Credit,ON,BR-007,2020-05-11,2030-03-20,141797.25,0,6.5966,BBB,727,165913.54,0.0,A. Sharma
LN-0003382,CUST-002572,Mohammed Ali,MTG-FIX,Fixed Rate Mortgage,BC,BR-010,2022-12-02,2047-07-24,208138.14,191017.35,6.3152,BB,669,269435.04,70.9,I. Lopez
LN-0003383,CUST-000111,Linda Miller,MTG-VAR,Variable Rate Mortgage,BC,BR-025,2021-11-07,2046-06-29,347041.03,256340.16,6.7138,BBB,671,628963.6,40.76,F. Kim
LN-0003384,CUST-001207,Margaret Ahmed,STUDENT,Student Loan,BC,BR-024,2024-06-26,2034-05-05,45241.48,37620.45,4.0603,AA,761,0,0,H. Singh
LN-0003385,CUST-002700,Robert Brown,STUDENT,Student Loan,AB,BR-011,2023-10-18,2033-08-26,47921.65,37979.64,7.1625,BBB,687,0,0,A. Sharma
LN-0003386,CUST-001005,Priya Garcia,MTG-VAR,Variable Rate Mortgage,BC,BR-021,2023-09-23,2048-05-14,699213.95,552961.06,5.8742,A,732,920672.81,60.06,G. Brown
LN-0003387,CUST-003186,Thomas Williams,PL-SEC,Secured Personal Loan,BC,BR-011,2021-04-24,2026-03-29,48068.01,5389.12,9.541,BB,661,0,0,D. Patel
LN-0003388,CUST-004170,Thomas Chen,STUDENT,Student Loan,ON,BR-024,2019-03-19,2029-01-25,32685.64,11326.89,5.2969,A,717,0,0,J. Taylor
LN-0003389,CUST-000718,Jessica Moore,AUTO,Auto Loan,SK,BR-012,2025-01-10,2030-12-10,28256.65,24117.11,6.3964,BBB,682,0,0,E. Martin
LN-0003390,CUST-003850,Yuki Davis,PL-SEC,Secured Personal Loan,SK,BR-008,2022-06-18,2027-05-23,12963.48,4712.21,8.1289,A,714,0,0,I. Lopez
LN-0003391,CUST-003875,Thomas Williams,PL-UNSEC,Unsecured Personal Loan,BC,BR-021,2023-01-20,2026-12-30,8355.55,2557.83,8.7874,AAA,801,0,0,G. Brown
LN-0003392,CUST-000181,Lisa Brown,MTG-FIX,Fixed Rate Mortgage,ON,BR-017,2024-05-22,2049-01-11,427514.4,407324.4,5.3368,A,757,777168.23,52.41,A. Sharma
LN-0003393,CUST-000713,Mary Taylor,HELOC,Home Equity Line of Credit,QC,BR-011,2023-04-23,2033-03-01,135805.24,0,8.102,AAA,826,228097.64,0.0,B. Chen
LN-0003394,CUST-001103,Fatima Martin,AUTO,Auto Loan,ON,BR-004,2019-04-02,2025-03-01,48035.46,5032.81,6.6262,A,726,0,0,A. Sharma
LN-0003395,CUST-001390,Barbara Smith,AUTO,Auto Loan,BC,BR-014,2023-06-05,2029-05-04,45455.61,29074.74,6.2628,BBB,687,0,0,I. Lopez
LN-0003396,CUST-003769,Donna Wilson,PL-UNSEC,Unsecured Personal Loan,QC,BR-021,2020-09-19,2024-08-29,13164.93,1322.76,10.7303,B,573,0,0,I. Lopez
LN-0003397,CUST-001528,Yuki Chen,STUDENT,Student Loan,ON,BR-006,2019-06-10,2029-04-18,32882.65,10850.04,5.218,BB,625,0,0,G. Brown
LN-0003398,CUST-000648,Jennifer Wilson,STUDENT,Student Loan,QC,BR-022,2021-05-08,2031-03-17,20870.59,11928.24,5.7385,BB,652,0,0,F. Kim
LN-0003399,CUST-003728,Sarah Brown,HELOC,Home Equity Line of Credit,MB,BR-016,2020-05-03,2030-03-12,26860.85,10914.03,6.7112,BBB,701,40771.39,26.77,E. Martin
LN-0003400,CUST-001381,Linda Rodriguez,AUTO,Auto Loan,ON,BR-018,2019-03-15,2025-02-11,61506.06,5246.91,5.5989,A,763,0,0,I. Lopez
LN-0003401,CUST-000640,Elizabeth Thomas,AUTO,Auto Loan,ON,BR-025,2021-10-09,2027-09-08,64252.97,21137.26,8.1978,AAA,845,0,0,D. Patel
LN-0003402,CUST-003059,Joseph Miller,HELOC,Home Equity Line of Credit,ON,BR-013,2023-09-19,2033-07-28,286407.49,198698.67,6.8058,A,746,332521.27,59.76,H. Singh
LN-0003403,CUST-001517,James Ahmed,STUDENT,Student Loan,AB,BR-017,2019-07-02,2029-05-10,56176.07,20348.92,6.2034,A,748,0,0,I. Lopez
LN-0003404,CUST-000578,William Wilson,PL-UNSEC,Unsecured Personal Loan,ON,BR-013,03/20/2023,2027-02-27,13468.91,4803.42,9.2884,BBB,726,0,0,H. Singh
LN-0003405,CUST-003477,Priya Lopez,HELOC,Home Equity Line of Credit,AB,BR-015,2025-06-09,2035-04-18,257076.41,250008.7,8.1808,AA,793,304767.18,82.03,J. Taylor
LN-0003406,CUST-001753,Mary Johnson,LOC,Line of Credit,QC,BR-015,2023-03-01,2028-02-03,42794.32,20676.99,9.7496,B,600,0,0,H. Singh
LN-0003407,CUST-001440,Mohammed Taylor,MTG-VAR,Variable Rate Mortgage,QC,BR-018,2021-10-13,2046-06-04,568205.2,493061.07,5.47,A,728,717499.48,68.72,F. Kim
LN-0003408,CUST-001722,william williams,AUTO,Auto Loan,QC,BR-008,2025-02-08,2031-01-08,68805.89,63398.1,6.7883,A,739,0,0,B. Chen
LN-0003409,CUST-002839,Sandra Nguyen,MTG-FIX,Fixed Rate Mortgage,AB,BR-025,2025-04-14,2049-12-04,508651.38,476495.0,6.0978,BBB,713,578111.23,82.42,C. Williams
LN-0003410,CUST-000084,Fatima Jones,LOC,Line of Credit,BC,BR-007,2024-09-28,2029-09-02,28518.02,23460.41,8.5764,BBB,674,0,0,I. Lopez
LN-0003411,CUST-002337,Wei Taylor,PL-SEC,Secured Personal Loan,AB,BR-004,2022-06-09,2027-05-14,18212.1,6369.2,7.3937,A,744,0,0,I. Lopez
LN-0003412,CUST-000386,Sarah Brown,MTG-FIX,Fixed Rate Mortgage,BC,BR-014,2024-12-04,2049-07-26,541868.22,486359.62,6.1575,BB,670,608234.92,79.96,D. Patel
LN-0003413,CUST-002021,Elizabeth Ahmed,STUDENT,Student Loan,AB,BR-004,2024-02-08,2033-12-17,14817.47,12110.33,4.0379,BB,625,0,0,F. Kim
LN-0003414,CUST-001301,Robert Taylor,MTG-VAR,Variable Rate Mortgage,MB,BR-003,2019-11-10,2044-07-01,406486.56,270957.93,5.2375,A,746,489308.44,55.38,A. Sharma
LN-0003415,CUST-000287,joseph das,LOC,Line of Credit,MB,BR-010,2019-04-02,2024-03-06,11743.22,1022.75,7.8938,BBB,690,0,0,I. Lopez
LN-0003416,CUST-002984,Lisa Hernandez,MTG-VAR,Variable Rate Mortgage,MB,BR-003,2022-04-24,2046-12-14,153938.45,136934.47,6.9531,BBB,723,174855.62,78.31,B. Chen
LN-0003417,CUST-003365,Wei Miller,PL-UNSEC,Unsecured Personal Loan,ON,BR-001,2022-10-25,2026-10-04,14017.84,3908.32,8.9875,A,751,0,0,J. Taylor
LN-0003418,CUST-002598,James Williams,PL-SEC,Secured Personal Loan,ON,BR-019,2022-06-14,2027-05-19,27903.72,8341.09,8.6639,A,721,0,0,A. Sharma
LN-0003419,CUST-001704,Sarah Williams,MTG-FIX,Fixed Rate Mortgage,ON,BR-010,2023-05-29,2048-01-18,555898.81,514389.02,5.7267,A,742,723099.2,71.14,C. Williams
LN-0003420,CUST-002175,Joseph Lopez,PL-UNSEC,Unsecured Personal Loan,ON,BR-024,2023-11-10,2027-10-20,11065.3,5908.29,12.2959,B,571,0,0,G. Brown
LN-0003421,CUST-002982,David Nguyen,PL-UNSEC,Unsecured Personal Loan,QC,BR-007,2023-03-31,2027-03-10,32961.46,0,12.3907,A,735,0,0,B. Chen
LN-0003422,CUST-003868,Mary Chen,MTG-FIX,Fixed Rate Mortgage,BC,BR-020,2020-02-29,2044-10-20,705936.98,570519.91,5.3585,AAA,823,1098139.12,51.95,B. Chen
LN-0003423,CUST-001241,Jessica Sharma,AUTO,Auto Loan,BC,BR-013,2019-07-19,2025-06-17,70438.23,6527.08,5.8327,AA,810,0,0,E. Martin
LN-0003424,CUST-000886,William Moore,MTG-FIX,Fixed Rate Mortgage,AB,BR-025,2023-10-22,2048-06-12,352914.76,285124.52,5.9936,A,728,395417.14,72.11,E. Martin
LN-0003425,CUST-002983,Linda Anderson,PL-SEC,Secured Personal Loan,QC,BR-016,2020-12-10,2025-11-14,44193.49,3856.04,10.7908,AAA,807,0,0,I. Lopez
LN-0003426,CUST-001224,Jessica Davis,AUTO,Auto Loan,BC,BR-023,2025-06-05,2031-05-05,38386.33,37262.37,7.2201,A,768,0,0,E. Martin
LN-0003427,CUST-002901,mary nguyen,MTG-VAR,Variable Rate Mortgage,ON,BR-009,2019-12-04,2044-07-25,643451.64,462049.47,5.4945,BB,628,802884.39,57.55,A. Sharma
LN-0003428,CUST-001419,Michael Jackson,PL-SEC,Secured Personal Loan,NB,BR-021,2020-02-29,2025-02-02,16990.64,1612.9,9.2315,BBB,704,0,0,B. Chen
LN-0003429,CUST-003598,Thomas Jones,MTG-FIX,Fixed Rate Mortgage,ON,BR-023,2020-02-01,2044-09-22,380124.06,285060.77,5.2508,BBB,711,585081.16,48.72,G. Brown
LN-0003430,CUST-002406,Sandra Jones,MTG-FIX,Fixed Rate Mortgage,SK,BR-017,2023-11-08,2048-06-29,239966.1,213673.28,6.4699,CCC,541,376133.72,56.81,D. Patel
LN-0003431,CUST-000639,James Lopez,PL-UNSEC,Unsecured Personal Loan,NS,BR-015,2019-01-31,2023-01-10,11158.34,1103.92,11.5264,BBB,687,0,0,F. Kim
LN-0003432,CUST-001901,Karen Chen,AUTO,Auto Loan,AB,BR-012,2021-01-17,2026-12-17,59117.98,12476.63,6.2592,AAA,807,0,0,C. Williams
LN-0003433,CUST-000991,Margaret Kim,MTG-FIX,Fixed Rate Mortgage,NS,BR-015,2025-03-03,2049-10-23,556464.39,0,5.7073,A,755,751663.88,0.0,C. Williams
LN-0003434,CUST-001024,Sarah Lee,MTG-FIX,Fixed Rate Mortgage,BC,BR-010,2019-01-03,2043-08-25,172471.94,111331.55,5.3576,AA,778,244557.69,45.52,C. Williams
LN-0003435,CUST-002644,Mohammed Jackson,AUTO,Auto Loan,BC,BR-005,2020-06-13,2026-05-13,37927.29,4616.65,6.7197,A,710,0,0,B. Chen
LN-0003436,CUST-001402,Robert Martin,PL-SEC,Secured Personal Loan,MB,BR-005,2020-12-20,2025-11-24,5959.86,566.45,9.3697,BBB,681,0,0,A. Sharma
LN-0003437,CUST-004014,William Martin,MTG-VAR,Variable Rate Mortgage,AB,BR-019,2022-01-26,2046-09-17,560383.77,439852.0,5.3911,AAA,793,695770.56,63.22,F. Kim
LN-0003438,CUST-004199,Jessica Hernandez,MTG-FIX,Fixed Rate Mortgage,ON,BR-020,2020-11-18,2045-07-10,218562.78,182259.1,5.6954,AAA,840,291526.05,62.52,C. Williams
LN-0003439,CUST-003833,Amara Patel,PL-SEC,Secured Personal Loan,QC,BR-002,2023-11-02,2028-10-06,40544.35,25937.69,8.1602,A,751,0,0,H. Singh
LN-0003440,CUST-003025,Richard Kim,MTG-FIX,Fixed Rate Mortgage,BC,BR-002,2022-11-22,2047-07-14,134456.12,109232.19,5.2596,BBB,727,149469.2,73.08,J. Taylor
LN-0003441,CUST-003742,Nancy Martin,AUTO,Auto Loan,ON,BR-009,2020-07-28,2026-06-27,51997.58,7437.34,7.2858,A,755,0,0,F. Kim
LN-0003442,CUST-002818,Mary Nguyen,LOC,Line of Credit,ON,BR-004,2019-09-13,2024-08-17,15561.95,1609.44,8.9785,A,754,0,0,I. Lopez
LN-0003443,CUST-003493,Raj Williams,MTG-FIX,Fixed Rate Mortgage,AB,BR-011,2021-04-14,2045-12-04,288351.26,207913.44,4.9585,A,744,330532.83,62.9,G. Brown
